cmte_id,cand_id,cand_nm,contbr_city,contbr_st,contbr_zip,contb_receipt_amt,contb_receipt_dt,latlong
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SALEM,NH,030792205,50,23-APR-15,"(42.7768318, -71.2161428)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SALEM,NH,030792205,35,27-MAY-15,"(42.7768318, -71.2161428)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SALEM,NH,030792205,46,12-JUN-15,"(42.7768318, -71.2161428)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SALEM,NH,030792205,25,19-JUN-15,"(42.7768318, -71.2161428)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SPOFFORD,NH,034620197,100,20-APR-15,"(42.895617, -72.4021423)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SPOFFORD,NH,034620197,100,27-JUN-15,"(42.895617, -72.4021423)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BROOKFIELD,NH,038727303,100,15-MAY-15,"(43.57512740000001, -71.06562579999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BROOKFIELD,NH,038727303,100,16-JUN-15,"(43.57512740000001, -71.06562579999999)"
C00578757,P60007697,"Graham, Lindsey O.",STRATHAM,NH,038856530,250,18-JUN-15,"(43.0134532, -70.89523369999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MOULTONBORO,NH,032540399,50,30-APR-15,"(43.7198979, -71.36693029999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MOULTONBORO,NH,032540399,50,12-APR-15,"(43.7198979, -71.36693029999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MOULTONBORO,NH,032540399,50,07-JUN-15,"(43.7198979, -71.36693029999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MOULTONBORO,NH,032540399,35,08-APR-15,"(43.7198979, -71.36693029999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LYNDEBOROUGH,NH,03082,150,23-JUN-15,"(42.9096068, -71.785972)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LYNDEBOROUGH,NH,03082,75,01-APR-15,"(42.9096068, -71.785972)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MERRIMACK,NH,030544301,1000,24-JUN-15,"(42.855038, -71.51304449999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MOUNT VERNON,NH,030571424,2700,10-JUN-15,"(42.9014583, -71.6792008)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MONT VERNON,NH,030571424,2700,10-JUN-15,"(42.9014583, -71.6792008)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,50,23-APR-15,"(43.1365634, -71.121085)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,100,12-MAY-15,"(43.1365634, -71.121085)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,25,23-MAY-15,"(43.1365634, -71.121085)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,25,27-MAY-15,"(43.1365634, -71.121085)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,50,25-JUN-15,"(43.1365634, -71.121085)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,50,27-JUN-15,"(43.1365634, -71.121085)"
C00577130,P60007168,"Sanders, Bernard",HANCOCK,NH,034495115,250,30-APR-15,"(42.9782657, -71.97569899999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MEREDITH,NH,032531369,250,30-JUN-15,"(43.6478158, -71.49514169999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NASHUA,NH,030622608,100,13-APR-15,"(42.7189172, -71.4893013)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NASHUA,NH,030622608,150,22-JUN-15,"(42.7189172, -71.4893013)"
C00577130,P60007168,"Sanders, Bernard",PETERBOROUGH,NH,034582050,250,30-APR-15,"(42.8573814, -71.9282781)"
C00577130,P60007168,"Sanders, Bernard",PETERBOROUGH,NH,034582050,250,30-APR-15,"(42.8573814, -71.9282781)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BRADFORD,NH,032213405,25,08-MAY-15,"(43.2413836, -71.97569899999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",TILTON,NH,032765612,25,15-MAY-15,"(43.4294845, -71.5842643)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",EAST KINGSTON,NH,038272037,100,29-JUN-15,"(42.8983828, -70.99034379999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SOMERSWORTH,NH,038781716,10,01-JUN-15,"(43.2566897, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",MELVIN VILLAGE,NH,03850,500,01-MAY-15,"(43.6860602, -71.29824390000002)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NASHUA,NH,030613461,25,30-JUN-15,"(42.75931689999999, -71.4628117)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",FARMINGTON,NH,038353618,25,16-JUN-15,"(43.3526526, -71.0735476)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PETERBOROUGH,NH,034582041,50,25-JUN-15,"(42.8573814, -71.9282781)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PETERBOROUGH,NH,034582041,35,30-JUN-15,"(42.8573814, -71.9282781)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038203108,250,12-MAY-15,"(43.1819713, -70.89523369999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NEWBURY,NH,032555218,25,15-MAY-15,"(43.3240003, -72.0231125)"
C00577130,P60007168,"Sanders, Bernard",SUGAR HILL,NH,035860583,100,12-MAY-15,"(44.2153053, -71.7977016)"
C00577130,P60007168,"Sanders, Bernard",MELVIN VILLAGE,NH,03850,25,12-MAY-15,"(43.6860602, -71.29824390000002)"
C00577130,P60007168,"Sanders, Bernard",CONCORD,NH,033033909,500,04-MAY-15,"(43.3071121, -71.69106599999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WOLFEBORO,NH,038944048,100,12-APR-15,"(43.5914415, -71.1611147)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",GILFORD,NH,032496914,10,08-MAY-15,"(43.5566893, -71.3973105)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",HAMPSTEAD,NH,038412318,25,08-MAY-15,"(42.8744289, -71.1804988)"
C00577130,P60007168,"Sanders, Bernard",CHOCORUA,NH,03817,250,12-MAY-15,"(43.87066170000001, -71.2313727)"
C00577130,P60007168,"Sanders, Bernard",SOMERSWORTH,NH,038782340,200,12-MAY-15,"(43.2566897, -70.89523369999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PETERBOROUGH,NH,034582041,100,22-MAY-15,"(42.8573814, -71.9282781)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PETERBOROUGH,NH,034582041,100,15-JUN-15,"(42.8573814, -71.9282781)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PETERBOROUGH,NH,034582041,100,18-JUN-15,"(42.8573814, -71.9282781)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NASHUA,NH,030642512,50,19-MAY-15,"(42.7773453, -71.4714928)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NASHUA,NH,030642512,150,22-JUN-15,"(42.7773453, -71.4714928)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MANCHESTER,NH,031041661,1000,04-JUN-15,"(43.00885590000001, -71.4477469)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WOLFEBORO,NH,038944048,200,25-JUN-15,"(43.5914415, -71.1611147)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",STRATHAM,NH,038852316,25,06-APR-15,"(43.0134532, -70.89523369999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",STRATHAM,NH,038852316,25,13-APR-15,"(43.0134532, -70.89523369999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",STRATHAM,NH,038852316,100,29-JUN-15,"(43.0134532, -70.89523369999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LITTLETON,NH,035614800,300,22-JUN-15,"(44.33641069999999, -71.7850294)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LITTLETON,NH,035614800,100,11-JUN-15,"(44.33641069999999, -71.7850294)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551236,1500,04-MAY-15,"(43.7260338, -72.14291720000001)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PETERBOROUGH,NH,034581336,1000,24-MAR-15,"(42.8573814, -71.9282781)"
C00577130,P60007168,"Sanders, Bernard",PETERBOROUGH,NH,034582030,250,14-MAY-15,"(42.8573814, -71.9282781)"
C00577130,P60007168,"Sanders, Bernard",BRENTWOOD,NH,038336419,500,09-JUN-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038014803,300,09-JUN-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",GEORGES MILLS,NH,037510130,250,28-MAY-15,"(43.4293354, -72.0601491)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WILTON,NH,030865968,350,31-MAR-15,"(42.8341319, -71.785972)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PETERBOROUGH,NH,034581336,1000,16-DEC-14,"(42.8573814, -71.9282781)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",DOVER,NH,038204958,1000,24-MAR-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",EXETER,NH,038332438,10,13-MAY-15,"(42.9996568, -70.9784562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BROOKLINE,NH,030332005,250,24-MAR-15,"(42.750433, -71.6792008)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",ATKINSON,NH,038112502,300,29-MAR-15,"(42.8327225, -71.15673439999999)"
C00577130,P60007168,"Sanders, Bernard",HENNIKER,NH,032423311,50,13-JUN-15,"(43.1806781, -71.8334145)"
C00577130,P60007168,"Sanders, Bernard",TAMWORTH,NH,038860336,500,15-JUN-15,"(43.86513780000001, -71.2820124)"
C00577130,P60007168,"Sanders, Bernard",PETERBOROUGH,NH,03458,50,05-MAY-15,"(42.8573814, -71.9282781)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",STRATHAM,NH,038852316,300,28-MAR-15,"(43.0134532, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038204645,100,30-APR-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",LEBANON,NH,037662509,250,01-MAY-15,"(43.6217757, -72.24923509999999)"
C00577130,P60007168,"Sanders, Bernard",DURHAM,NH,038242916,2500,02-JUN-15,"(43.13396789999999, -70.9264635)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037552222,250,18-MAY-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038015008,250,03-JUN-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",FRANCESTOWN,NH,030433707,250,03-JUN-15,"(42.9927468, -71.8334145)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,25,25-APR-15,"(42.8680259, -71.37569119999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,40,30-APR-15,"(42.8680259, -71.37569119999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,25,29-APR-15,"(42.8680259, -71.37569119999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,50,03-APR-15,"(42.8680259, -71.37569119999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,25,25-MAY-15,"(42.8680259, -71.37569119999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,25,03-JUN-15,"(42.8680259, -71.37569119999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,35,10-JUN-15,"(42.8680259, -71.37569119999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,50,16-JUN-15,"(42.8680259, -71.37569119999999)"
C00577130,P60007168,"Sanders, Bernard",SUGAR HILL,NH,035860583,100,25-MAY-15,"(44.2153053, -71.7977016)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LONDONDERRY,NH,030532649,25,25-JUN-15,"(42.8680259, -71.37569119999999)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,03063,250,03-JUN-15,"(42.7795584, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,03063,100,03-MAY-15,"(42.7795584, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",RINDGE,NH,034615926,100,03-MAY-15,"(42.759337, -72.0231125)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",FREEDOM,NH,038365002,20,15-APR-15,"(43.8346578, -71.0479692)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",FREEDOM,NH,038365002,25,03-APR-15,"(43.8346578, -71.0479692)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",FREEDOM,NH,038365002,25,28-MAY-15,"(43.8346578, -71.0479692)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",FREEDOM,NH,038365002,50,01-MAY-15,"(43.8346578, -71.0479692)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",FREEDOM,NH,038365002,35,10-JUN-15,"(43.8346578, -71.0479692)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",FREEDOM,NH,038365002,25,26-JUN-15,"(43.8346578, -71.0479692)"
C00577130,P60007168,"Sanders, Bernard",GRANTHAM,NH,037530743,250,30-APR-15,"(43.5187336, -72.12976530000002)"
C00577130,P60007168,"Sanders, Bernard",HILLSBOROUGH,NH,032444006,10,14-MAY-15,"(43.1586356, -71.9282781)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MANCHESTER,NH,031042620,250,09-APR-15,"(43.00885590000001, -71.4477469)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MANCHESTER,NH,031042620,50,03-JUN-15,"(43.00885590000001, -71.4477469)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030622213,250,30-JUN-15,"(42.7189172, -71.4893013)"
C00577130,P60007168,"Sanders, Bernard",HILLSBOROUGH,NH,032444006,10,20-MAY-15,"(43.1586356, -71.9282781)"
C00577130,P60007168,"Sanders, Bernard",HANCOCK,NH,034495500,250,13-MAY-15,"(42.9782657, -71.97569899999999)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038015547,50,30-JUN-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",BOW,NH,033044314,250,02-MAY-15,"(43.13366329999999, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",HANCOCK,NH,034495500,250,30-JUN-15,"(42.9782657, -71.97569899999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",HUDSON,NH,030514408,125,18-SEP-15,"(42.7617804, -71.4310012)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",RYE,NH,038702838,100,25-SEP-15,"(42.9928394, -70.7763169)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",ATKINSON,NH,038112260,35,16-SEP-15,"(42.8327225, -71.15673439999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MOULTONBORO,NH,032540399,50,30-SEP-15,"(43.7198979, -71.36693029999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WOLFEBORO,NH,038944048,100,05-SEP-15,"(43.5914415, -71.1611147)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032906208,15,04-SEP-15,"(43.1365634, -71.121085)"
C00575795,P00003392,"Clinton, Hillary Rodham",GOFFSTOWN,NH,030451955,50,29-SEP-15,"(43.0209998, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SEABROOK,NH,038744735,35,01-SEP-15,"(42.8889035, -70.85361639999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SEABROOK,NH,038744735,50,21-SEP-15,"(42.8889035, -70.85361639999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",HUDSON,NH,030514408,50,23-SEP-15,"(42.7617804, -71.4310012)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",DURHAM,NH,038242730,25,24-SEP-15,"(43.13396789999999, -70.9264635)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MOULTONBORO,NH,032540399,50,26-AUG-15,"(43.7198979, -71.36693029999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",GILFORD,NH,032496439,10,29-SEP-15,"(43.5566893, -71.3973105)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",GILFORD,NH,032496439,10,20-SEP-15,"(43.5566893, -71.3973105)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NOTTINGHAM,NH,032904946,35,16-SEP-15,"(43.1365634, -71.121085)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",HOPKINTON,NH,032293434,250,26-SEP-15,"(43.1947744, -71.69106599999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MANCHESTER,NH,031022618,150,29-SEP-15,"(43.0073961, -71.49523719999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",GOFFSTOWN,NH,030451971,50,26-SEP-15,"(43.0209998, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MANCHESTER,NH,031044538,50,30-SEP-15,"(43.00885590000001, -71.4477469)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",ATKINSON,NH,038112260,35,26-AUG-15,"(42.8327225, -71.15673439999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NEWINGTON,NH,038012709,50,29-SEP-15,"(43.0874906, -70.83577919999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BROOKLINE,NH,03033,150,30-SEP-15,"(42.750433, -71.6792008)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",LYNDEBOROUGH,NH,030825915,150,27-AUG-15,"(42.9096068, -71.785972)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",AMHERST,NH,030313067,100,24-AUG-15,"(42.8708242, -71.6080009)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NEWBURY,NH,032555218,25,24-AUG-15,"(43.3240003, -72.0231125)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",PITTSFIELD,NH,032633230,15,30-SEP-15,"(43.28839809999999, -71.2992993)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",GILFORD,NH,032496439,25,04-SEP-15,"(43.5566893, -71.3973105)"
C00575795,P00003392,"Clinton, Hillary Rodham",ATKINSON,NH,038110436,25,10-SEP-15,"(42.8327225, -71.15673439999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",ATKINSON,NH,038110436,25,14-SEP-15,"(42.8327225, -71.15673439999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",DERRY,NH,03038,10,31-AUG-15,"(42.8976471, -71.2715443)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MERRIMACK,NH,030542934,500,21-SEP-15,"(42.855038, -71.51304449999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",DERRY,NH,03038,100,30-SEP-15,"(42.8976471, -71.2715443)"
C00575795,P00003392,"Clinton, Hillary Rodham",RYE,NH,038702607,25,28-SEP-15,"(42.9928394, -70.7763169)"
C00575795,P00003392,"Clinton, Hillary Rodham",PORTSMOUTH,NH,038015242,250,20-SEP-15,"(43.0874906, -70.83577919999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",WALPOLE,NH,036084845,250,24-SEP-15,"(43.0842823, -72.4021423)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",HUDSON,NH,030516406,50,21-SEP-15,"(42.7617804, -71.4310012)"
C00575795,P00003392,"Clinton, Hillary Rodham",NEW HAMPTON,NH,032564400,100,31-AUG-15,"(43.6236211, -71.6304407)"
C00575795,P00003392,"Clinton, Hillary Rodham",CANTERBURY,NH,032242128,50,16-SEP-15,"(43.35824420000001, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",CONCORD,NH,033016946,16.09,18-JUL-15,"(43.2086343, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",DOVER,NH,038204002,25,06-AUG-15,"(43.1819713, -70.89523369999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",EXETER,NH,038332810,44,07-AUG-15,"(42.9996568, -70.9784562)"
C00575795,P00003392,"Clinton, Hillary Rodham",STRATHAM,NH,038852408,50,28-SEP-15,"(43.0134532, -70.89523369999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",HOLLIS,NH,03049,25,17-SEP-15,"(42.7272362, -71.59613279999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",CONCORD,NH,033015112,100,29-SEP-15,"(43.2086343, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",LYME,NH,037683207,2700,17-JUN-15,"(43.82501329999999, -72.1184744)"
C00575795,P00003392,"Clinton, Hillary Rodham",PLAINFIELD,NH,037815344,375,23-JUN-15,"(43.5565118, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031042534,50,27-SEP-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",GILMANTON,NH,032374601,25,19-SEP-15,"(43.4090534, -71.4061876)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,034312103,25,20-AUG-15,"(42.9561414, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",SWANZEY,NH,034463247,107.55,09-AUG-15,"(42.8427802, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031042534,10,14-SEP-15,"(43.00885590000001, -71.4477469)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",ATKINSON,NH,038112559,56,06-SEP-15,"(42.8327225, -71.15673439999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WINDHAM,NH,030871575,20,22-SEP-15,"(42.792901, -71.3111773)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",NASHUA,NH,030637602,25,23-SEP-15,"(42.7795584, -71.51304449999999)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",CENTER SANDWICH,NH,032273228,100,23-SEP-15,"(43.8323149, -71.4778132)"
C00575795,P00003392,"Clinton, Hillary Rodham",NORTH SUTTON,NH,032600095,25,30-SEP-15,"(43.3704338, -71.9490257)"
C00575795,P00003392,"Clinton, Hillary Rodham",LEBANON,NH,037662693,150,21-SEP-15,"(43.6217757, -72.24923509999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",NORTH SUTTON,NH,032600095,50,30-SEP-15,"(43.3704338, -71.9490257)"
C00575795,P00003392,"Clinton, Hillary Rodham",GOFFSTOWN,NH,03045,5,12-AUG-15,"(43.0209998, -71.5486562)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",MANCHESTER,NH,031041946,25,04-SEP-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",RYE,NH,038702607,28,30-AUG-15,"(42.9928394, -70.7763169)"
C00575795,P00003392,"Clinton, Hillary Rodham",GRANTHAM,NH,03753,250,21-JUL-15,"(43.5187336, -72.12976530000002)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",BROOKLINE,NH,030334412,100,21-SEP-15,"(42.750433, -71.6792008)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",WINDHAM,NH,030871575,20,30-SEP-15,"(42.792901, -71.3111773)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031042534,10,04-AUG-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,03104,125.05,09-AUG-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",DURHAM,NH,038243006,100,30-SEP-15,"(43.13396789999999, -70.9264635)"
C00575795,P00003392,"Clinton, Hillary Rodham",PORTSMOUTH,NH,038013119,100,19-JUL-15,"(43.0874906, -70.83577919999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",WINDHAM,NH,030871268,50,19-AUG-15,"(42.792901, -71.3111773)"
C00575795,P00003392,"Clinton, Hillary Rodham",SWANZEY,NH,034463247,50,19-SEP-15,"(42.8427802, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",MANCHESTER,NH,031042534,10,04-SEP-15,"(43.00885590000001, -71.4477469)"
C00575795,P00003392,"Clinton, Hillary Rodham",DERRY,NH,03038,88.24,15-AUG-15,"(42.8976471, -71.2715443)"
C00575795,P00003392,"Clinton, Hillary Rodham",SPOFFORD,NH,03462,500,30-AUG-15,"(42.895617, -72.4021423)"
C00575795,P00003392,"Clinton, Hillary Rodham",LONDONDERRY,NH,030534201,7,23-JUL-15,"(42.8680259, -71.37569119999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",ATKINSON,NH,038110436,100,27-SEP-15,"(42.8327225, -71.15673439999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",WEST LEBANON,NH,037841907,15,25-SEP-15,"(43.6227722, -72.3138748)"
C00574624,P60006111,"Cruz, Rafael Edward 'Ted'",SPOFFORD,NH,034620197,50,29-SEP-15,"(42.895617, -72.4021423)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,034314900,100,17-JUL-15,"(42.9561414, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",ATKINSON,NH,038110436,25,15-AUG-15,"(42.8327225, -71.15673439999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",GOFFSTOWN,NH,03045,25,20-AUG-15,"(43.0209998, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",BOW,NH,033044708,500,03-SEP-15,"(43.13366329999999, -71.5486562)"
C00575795,P00003392,"Clinton, Hillary Rodham",ATKINSON,NH,038110436,100,30-SEP-15,"(42.8327225, -71.15673439999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",SANDWICH,NH,032273336,100,16-AUG-15,"(43.8323149, -71.4778132)"
C00575795,P00003392,"Clinton, Hillary Rodham",LONDONDERRY,NH,030534201,19,29-SEP-15,"(42.8680259, -71.37569119999999)"
C00575795,P00003392,"Clinton, Hillary Rodham",SWANZEY,NH,034463247,100,31-JUL-15,"(42.8427802, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",KEENE,NH,034312103,38,30-SEP-15,"(42.9561414, -72.3074326)"
C00575795,P00003392,"Clinton, Hillary Rodham",SALEM,NH,030793733,25,14-JUL-15,"(42.7768318, -71.2161428)"
C00575795,P00003392,"Clinton, Hillary Rodham",WEST LEBANON,NH,037841907,150,11-SEP-15,"(43.6227722, -72.3138748)"
